OldPath	NewRawPath	Classification	SHA256	PBSJobID	SourceSnapshotID	Reason
failure/failed/oom/memory_correctness_2368269/pathmerge_b4096.stderr.log	raw_data/unsuccessful/oom/memory_paths/325557_3216152/pathmerge_bc/pathmerge_b4096/job_2368269_20260712/pathmerge_b4096.stderr.log	raw	9d5f5998edf03417c0ba4668770c02d383266ad9dfd3a2c2e8779c00d07bcd8f	2368269	memory_correctness_oom_20260712	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
failure/failed/oom/memory_correctness_2368269/run.log	raw_data/unsuccessful/oom/memory_paths/325557_3216152/_job/job_2368269_20260712/run.log	raw	e8c01f06ae621a7315506e871c238c8b96e61bd16434088b4a53229c76c23afd	2368269	memory_correctness_oom_20260712	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
failure/incomplete/ablation_H1W1A1.stats.txt	raw_data/unsuccessful/failed/profiling/ablation_H1W1A1_incomplete/job_2359175_20260711/ablation_H1W1A1.stats.txt	raw	ecc82d6e51d065fea8f2219f4a9dd058480f8834630222c5cd099b6ba11d6868	2359175	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/ablation/email_2354999/ablation.log	raw_data/ablation/email-EuAll/job_2354999_20260710/ablation.log	raw	80318d132bba03f6fc07e3338cc3e86ac62a038df3bf440535f155306af650a1	2354999	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/ablation/email_2354999/ablation_results.tsv	raw_data/ablation/email-EuAll/job_2354999_20260710/ablation_results.tsv	raw	77fd81068e345888b98368e4f88162b4a75780e7f25c6786deb7bd6a62b0c45a	2354999	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/ablation/synthetic_2354994/ablation.log	raw_data/ablation/synthetic/job_2354994_20260710/ablation.log	raw	7e0eaf644f40360e0bd8e613d22945f00a5cf7f5fe919f2c46921391bb5da65a	2354994	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/ablation/synthetic_2354994/ablation_results.tsv	raw_data/ablation/synthetic/job_2354994_20260710/ablation_results.tsv	raw	ef0f787086d4dcfb4bba8181aa248ddecef74bda2759d2456af563e5bb5193eb	2354994	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/memory_paths/canonical_job_2368587/MANIFEST.txt	raw_data/correctness/memory_paths/325557_3216152/_job/job_2368587_20260712/MANIFEST.txt	raw	b2d46123b1278868822071c6aa5da6f20a81f722ba9574cf4ea569c158bec116	2368587	memory_correctness_20260712	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/memory_paths/canonical_job_2368587/gpu_opt_b1024.stderr.log	raw_data/correctness/memory_paths/325557_3216152/gpu_opt/um_b1024/job_2368587_20260712/gpu_opt_b1024.stderr.log	raw	478444561357e58a4c720a72d84b7664b3548682b9ca28e3035cef2ddec17e39	2368587	memory_correctness_20260712	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/memory_paths/canonical_job_2368587/gpu_opt_b9792.stderr.log	raw_data/correctness/memory_paths/325557_3216152/gpu_opt/um_b9792/job_2368587_20260712/gpu_opt_b9792.stderr.log	raw	63db92bedde167861e251907ed612765d12e92a91eac7247f29dd3993aa1bb72	2368587	memory_correctness_20260712	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/memory_paths/canonical_job_2368587/gpu_opt_pure_b1024.stderr.log	raw_data/correctness/memory_paths/325557_3216152/gpu_opt_pure/pure_b1024/job_2368587_20260712/gpu_opt_pure_b1024.stderr.log	raw	655aeb2f1828ab96e75aa08657a45b9cba8cc2f2f75e3a4760712999a1fef967	2368587	memory_correctness_20260712	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/memory_paths/canonical_job_2368587/gpu_opt_pure_chunked_b1024.stderr.log	raw_data/correctness/memory_paths/325557_3216152/gpu_opt_pure_chunked/chunked_b1024/job_2368587_20260712/gpu_opt_pure_chunked_b1024.stderr.log	raw	ecb4f63f806dc0699fb81267a6c44d98dea100356c646be0e896e2b3e3fd8d0c	2368587	memory_correctness_20260712	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/memory_paths/canonical_job_2368587/gpu_opt_pure_chunked_b16384.stderr.log	raw_data/correctness/memory_paths/325557_3216152/gpu_opt_pure_chunked/chunked_b16384/job_2368587_20260712/gpu_opt_pure_chunked_b16384.stderr.log	raw	22c584a3770fff092fb9bbd679f8c1217d85a7ccc084010e82b46cbeaec8c6cc	2368587	memory_correctness_20260712	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/memory_paths/canonical_job_2368587/pathmerge_b4096.stderr.log	raw_data/correctness/memory_paths/325557_3216152/pathmerge_bc/pathmerge_b4096/job_2368587_20260712/pathmerge_b4096.stderr.log	raw	bdb2eabc79784bb0f89904f6e6117e153bea252ee95b3f2f968d67d20b2cf8f7	2368587	memory_correctness_20260712	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/memory_paths/canonical_job_2368587/run.log	raw_data/correctness/memory_paths/325557_3216152/_job/job_2368587_20260712/run.log	raw	d6f43ac337543af3ef5134f0a03d06bb8c411fafbf9433e374be1818f885577f	2368587	memory_correctness_20260712	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/memory_paths/diagnostic_job_2369632/CONTROL/stderr.log	raw_data/correctness/memory_paths/325557_3216152/gpu_opt/um_b1024_control/job_2369632_20260713/stderr.log	raw	c7bcdce2f73f275cab384eb200f7490426dca7eeac6a9d18b478f710008e4bb0	2369632	memory_diagnostic_20260713	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/memory_paths/diagnostic_job_2369632/MANIFEST.txt	raw_data/correctness/memory_paths/325557_3216152/_job/job_2369632_20260713/MANIFEST.txt	raw	07f22ae6ca7bb2ce2f1f6399320736c5eab21831bddd038184f566a9b7ede359	2369632	memory_diagnostic_20260713	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/memory_paths/diagnostic_job_2369632/T-NSEFF/stderr.log	raw_data/correctness/memory_paths/325557_3216152/gpu_opt/um_b1024_tnseff/job_2369632_20260713/stderr.log	raw	173200ce2fb78e36e2015f9a369d48fdbb3b36bd6b7dee110365a22ac6ceabc7	2369632	memory_diagnostic_20260713	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/memory_paths/diagnostic_job_2369632/T-RESET/stderr.log	raw_data/correctness/memory_paths/325557_3216152/gpu_opt/um_b1024_treset/job_2369632_20260713/stderr.log	raw	52ac470382d24909bb22f746e6cd6b1f8dcfe7b24e87694167913f36aa217950	2369632	memory_diagnostic_20260713	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/memory_paths/diagnostic_job_2369632/run.log	raw_data/correctness/memory_paths/325557_3216152/_job/job_2369632_20260713/run.log	raw	36c2999eb107b203bd22feb14004337e06af60861912126f0cb4a698a0b5107f	2369632	memory_diagnostic_20260713	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/small_full_vector/MANIFEST.txt	raw_data/correctness/small_full_vector/_job/job_2367583_20260712/MANIFEST.txt	raw	ec889c0d98c6da71b5d9a665e3e61fd54da5f833ffb13af2143c27e0677c4a65	2367583	small_correctness_20260712	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/small_full_vector/benchmark_11023_62184/gpu_opt.stderr.log	raw_data/correctness/small_full_vector/benchmark_11023_62184/gpu_opt/um_b512/job_2367583_20260712/gpu_opt.stderr.log	raw	fd88670b29ec6c5d381b32dd373686f69d5958e79e51081e31bae52dd1631946	2367583	small_correctness_20260712	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/small_full_vector/benchmark_11023_62184/sequential.stderr.log	raw_data/correctness/small_full_vector/benchmark_11023_62184/sequential/seq/job_2367583_20260712/sequential.stderr.log	raw	d7ebec77a0a9d80c8e5c742f25b9bb765a193b9f17dc448d9873061dca15e3e3	2367583	small_correctness_20260712	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/small_full_vector/benchmark_7000_41459/gpu_opt.stderr.log	raw_data/correctness/small_full_vector/benchmark_7000_41459/gpu_opt/um_b512/job_2367583_20260712/gpu_opt.stderr.log	raw	55d5a66dfa84523f0307489fdcfc9d034a140594d4d7de9e2d86c0737f4f95f3	2367583	small_correctness_20260712	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/small_full_vector/benchmark_7000_41459/sequential.stderr.log	raw_data/correctness/small_full_vector/benchmark_7000_41459/sequential/seq/job_2367583_20260712/sequential.stderr.log	raw	117af5d6e946777f53ce23276506ae12a8c515eafe4eb3ff7d0b336900031d0d	2367583	small_correctness_20260712	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/small_full_vector/chain_200/gpu_opt.stderr.log	raw_data/correctness/small_full_vector/chain_200/gpu_opt/um_b512/job_2367583_20260712/gpu_opt.stderr.log	raw	0c72a07cbbdc2b40b4fd773b3a63a4a4314e3e1564e5ca2e8ca6e413b6fb7958	2367583	small_correctness_20260712	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/small_full_vector/chain_200/sequential.stderr.log	raw_data/correctness/small_full_vector/chain_200/sequential/seq/job_2367583_20260712/sequential.stderr.log	raw	444fdde7a49e404403d6d1c7f717b23bcfefc9a475fbb53f15e12f6e63e4e9a2	2367583	small_correctness_20260712	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/correctness/small_full_vector/run.log	raw_data/correctness/small_full_vector/_job/job_2367583_20260712/run.log	raw	448228a5242da2db4fb4e2e4dacf6e87a5028524639319267006035d88caa7e3	2367583	small_correctness_20260712	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/main_performance/proposed_variants/email-EuAll/benchmark.log	raw_data/main_performance/proposed_variants/email-EuAll/_run/job_2357334_20260711/benchmark.log	raw	9b57cf09f7c9496a7391aba36ded08921cf74c08fc734bbcf296eb1b26d5cd1c	2357334	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/main_performance/proposed_variants/email-EuAll/max_bc.tsv	raw_data/main_performance/proposed_variants/email-EuAll/_run/job_2357334_20260711/max_bc.tsv	raw	0c708ffc33fd83bf905369cf7b1db40804142c08d03ce6231f3b33862d095032	2357334	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/main_performance/proposed_variants/email-EuAll/phase_timing.log	raw_data/main_performance/proposed_variants/email-EuAll/_run/job_2357334_20260711/phase_timing.log	raw	532eca9d544cf94be1def98a7b55fc3a615dfe9dfab273d218ef486b66abdeaa	2357334	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/main_performance/proposed_variants/email-EuAll/results.tsv	raw_data/main_performance/proposed_variants/email-EuAll/_run/job_2357334_20260711/results.tsv	raw	19eaa3b29c9300bc11f974bc0064f02f6ae3ef6b6c771a5fbedbd082c8468576	2357334	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/main_performance/proposed_variants/roadNet-CA/benchmark.log	raw_data/main_performance/proposed_variants/roadNet-CA/_run/job_2357334_20260711/benchmark.log	raw	f24b9c2b51ba0733a2f557c41447d6d949645458edab764b40ac85d893dd8cc3	2357334	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/main_performance/proposed_variants/roadNet-CA/max_bc.tsv	raw_data/main_performance/proposed_variants/roadNet-CA/_run/job_2357334_20260711/max_bc.tsv	raw	3a84f62771df9545e82b09b944c7b849119c209873fea77154b0aafaae6a21cf	2357334	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/main_performance/proposed_variants/roadNet-CA/phase_timing.log	raw_data/main_performance/proposed_variants/roadNet-CA/_run/job_2357334_20260711/phase_timing.log	raw	a873329f5501ce9ed240f05ee3e208ae38e0402a64313b69a4fb735d1670a21c	2357334	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/main_performance/proposed_variants/roadNet-CA/results.tsv	raw_data/main_performance/proposed_variants/roadNet-CA/_run/job_2357334_20260711/results.tsv	raw	0c4dc2ee0c8d214c884d632ca2b84b153890dc7a49234d2d4f017034cffbc3fd	2357334	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/main_performance/proposed_variants/roadNet-PA/benchmark.log	raw_data/main_performance/proposed_variants/roadNet-PA/_run/job_2357334_20260711/benchmark.log	raw	cd1002bde8a25ddd8084e3e178d3d702c3d513743d8f8815ce1be14418fc454e	2357334	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/main_performance/proposed_variants/roadNet-PA/max_bc.tsv	raw_data/main_performance/proposed_variants/roadNet-PA/_run/job_2357334_20260711/max_bc.tsv	raw	d737f61df5356a69b79e6c6ff5120f3b39844cc4503dbe4de7cd9962007b39ba	2357334	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/main_performance/proposed_variants/roadNet-PA/phase_timing.log	raw_data/main_performance/proposed_variants/roadNet-PA/_run/job_2357334_20260711/phase_timing.log	raw	378d73d3d90c1593fa79b75f94b2449c9e18579fc540151378744320c75ce9a2	2357334	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/main_performance/proposed_variants/roadNet-PA/results.tsv	raw_data/main_performance/proposed_variants/roadNet-PA/_run/job_2357334_20260711/results.tsv	raw	88e09385c4188359a92252209c0493ceb93cecdefcb616d7526e9e6b8ee32eb2	2357334	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/main_performance/proposed_variants/roadNet-TX/benchmark.log	raw_data/main_performance/proposed_variants/roadNet-TX/_run/job_2357334_20260711/benchmark.log	raw	27737385bb6c91c5b341fa92a2a0e7dcc21562cb200013b0129d44c8ac2d50a2	2357334	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/main_performance/proposed_variants/roadNet-TX/max_bc.tsv	raw_data/main_performance/proposed_variants/roadNet-TX/_run/job_2357334_20260711/max_bc.tsv	raw	98d785b0a354602e82f550e983aaef696fc9ced2e832f4565afb9cac58131c81	2357334	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/main_performance/proposed_variants/roadNet-TX/phase_timing.log	raw_data/main_performance/proposed_variants/roadNet-TX/_run/job_2357334_20260711/phase_timing.log	raw	955a3d372d046b46eadc4dbce083d5bc0668ac394d28010c9f893fec1990ea3b	2357334	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/main_performance/proposed_variants/roadNet-TX/results.tsv	raw_data/main_performance/proposed_variants/roadNet-TX/_run/job_2357334_20260711/results.tsv	raw	d07218e83497afb4c9a6f2526169154da8852085e562ed573c90839faf0bd4e8	2357334	phase_def_block_20260710	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/main_performance/seven_implementations/legacy_partial/large/benchmark_no_gpu_opt.log	raw_data/main_performance/seven_implementations/legacy_partial/large/no_gpu_opt/job_notrecorded_legacy/benchmark_no_gpu_opt.log	raw	705211d08c2329306b2fdf654c5a3ea56edc24ec2865f3ca8ca78bb0dc8f3e00	not_recorded	oldtree_f05ec52_20260512	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/benchmark.log	raw_data/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/benchmark.log	raw	4c1b2571a9cc26c385ae281414ed707a199aff743bb46ba23032fb69966742be	not_recorded	oldtree_f05ec52_20260512	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
result/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/max_bc.tsv	raw_data/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/max_bc.tsv	raw	0585999145e3770eb0bacda9606d6579f3bbcf18c6dd6bc80d2a2b76fc94ebe4	not_recorded	oldtree_f05ec52_20260512	Gate J1: result/failure の raw を raw_data へ内容不変移動 (SHA256 保持)
